timestamp_utc,contract,side,side_num,target,seconds_left,minutes_left,btc_price,btc_gap,btc_gap_side,abs_btc_gap,side_bid,side_ask,side_spread,opposite_ask,quote_advantage,btc_move_5s_side,btc_move_15s_side,btc_move_30s_side,btc_move_60s_side,btc_move_120s_side,ask_move_5s,ask_move_15s,ask_move_30s,ask_move_60s,ask_move_120s,recent_low_30s,recent_low_60s,recent_low_120s,recent_high_30s,recent_high_60s,recent_high_120s,bounce_from_60s_low,drawdown_from_60s_high,side_fair,side_edge,fair_move_5s,fair_move_15s,fair_move_30s,preferred_fair_side,preferred_fair,preferred_edge,current_target_side,preferred_side_match,dist_over_range5,range5,vol5,broad_candidate,candidate_persistence_30s,brti_value,brti_age_seconds,brti_ready,brti_gap_to_target,brti_gap_side,brti_minus_coinbase,brti_minus_coinbase_side,brti_side,brti_agrees_side,kalshi_lag_15s,kalshi_lag_30s,reversal_state,final60_count,final60_average,final60_side,final60_complete
2026-09-06T02:58:18.011714+00:00,KXBTC15M-26SEP052300-00,UP,1,79901.41,101.99,1.6998047666666667,79881.28,-20.130000000004657,-20.130000000004657,20.130000000004657,0.35,0.36,0.010000000000000009,0.65,0.29000000000000004,0.0,0.0,,,,0.0,0.0,,,,0.36,0.36,0.36,0.36,0.36,0.36,0.0,0.0,,,,,,,,,DOWN,,,,,False,0,79894.33,1.032341480255127,True,-7.080000000001746,-7.080000000001746,13.05000000000291,13.05000000000291,DOWN,False,False,False,WARMING,0,,,False
2026-09-06T02:58:18.011714+00:00,KXBTC15M-26SEP052300-00,DOWN,0,79901.41,101.99,1.6998047666666667,79881.28,-20.130000000004657,20.130000000004657,20.130000000004657,0.64,0.65,0.010000000000000009,0.36,-0.29000000000000004,-0.0,-0.0,,,,0.0,0.0,,,,0.65,0.65,0.65,0.65,0.65,0.65,0.0,0.0,,,,,,,,,DOWN,,,,,False,0,79894.33,1.032341480255127,True,-7.080000000001746,7.080000000001746,13.05000000000291,-13.05000000000291,DOWN,True,False,False,WARMING,0,,,False
2026-09-06T02:58:23.036993+00:00,KXBTC15M-26SEP052300-00,UP,1,79901.41,96.96,1.6160501166666668,79881.28,-20.130000000004657,-20.130000000004657,20.130000000004657,0.24,0.25,0.010000000000000009,0.76,0.51,0.0,0.0,0.0,,,-0.10999999999999999,-0.10999999999999999,-0.10999999999999999,,,0.25,0.25,0.25,0.36,0.36,0.36,0.0,0.10999999999999999,,,,,,,,,DOWN,,,,,False,0,79893.56,1.0589797496795654,True,-7.850000000005821,-7.850000000005821,12.279999999998836,12.279999999998836,DOWN,False,False,False,MIXED,0,,,False
2026-09-06T02:58:23.036993+00:00,KXBTC15M-26SEP052300-00,DOWN,0,79901.41,96.96,1.6160501166666668,79881.28,-20.130000000004657,20.130000000004657,20.130000000004657,0.75,0.76,0.010000000000000009,0.25,-0.51,-0.0,-0.0,-0.0,,,0.10999999999999999,0.10999999999999999,0.10999999999999999,,,0.65,0.65,0.65,0.76,0.76,0.76,0.10999999999999999,0.0,,,,,,,,,DOWN,,,,,False,0,79893.56,1.0589797496795654,True,-7.850000000005821,7.850000000005821,12.279999999998836,-12.279999999998836,DOWN,True,False,False,MIXED,0,,,False
2026-09-06T02:58:28.012200+00:00,KXBTC15M-26SEP052300-00,UP,1,79901.41,91.99,1.5331299999999999,79918.14,16.729999999995925,16.729999999995925,16.729999999995925,0.24,0.25,0.010000000000000009,0.76,0.51,36.86000000000058,36.86000000000058,36.86000000000058,,,-0.10999999999999999,-0.10999999999999999,-0.10999999999999999,,,0.25,0.25,0.25,0.36,0.36,0.36,0.0,0.10999999999999999,,,,,,,,,UP,,,,,False,0,79924.14,1.0295672416687012,True,22.729999999995925,22.729999999995925,6.0,6.0,UP,True,True,True,MIXED,0,,,False
2026-09-06T02:58:28.012200+00:00,KXBTC15M-26SEP052300-00,DOWN,0,79901.41,91.99,1.5331299999999999,79918.14,16.729999999995925,-16.729999999995925,16.729999999995925,0.75,0.76,0.010000000000000009,0.25,-0.51,-36.86000000000058,-36.86000000000058,-36.86000000000058,,,0.10999999999999999,0.10999999999999999,0.10999999999999999,,,0.65,0.65,0.65,0.76,0.76,0.76,0.10999999999999999,0.0,,,,,,,,,UP,,,,,False,0,79924.14,1.0295672416687012,True,22.729999999995925,-22.729999999995925,6.0,-6.0,UP,False,False,False,MIXED,0,,,False
2026-09-06T02:58:33.011957+00:00,KXBTC15M-26SEP052300-00,UP,1,79901.41,86.99,1.4498007166666667,79918.15,16.739999999990687,16.739999999990687,16.739999999990687,0.24,0.25,0.010000000000000009,0.76,0.51,36.86999999999534,36.86999999999534,36.86999999999534,,,0.0,-0.10999999999999999,-0.10999999999999999,,,0.25,0.25,0.25,0.36,0.36,0.36,0.0,0.10999999999999999,,,,,,,,,UP,,,,,False,0,79912.97,1.0311355590820312,True,11.559999999997672,11.559999999997672,-5.179999999993015,-5.179999999993015,UP,True,True,True,MIXED,0,,,False
2026-09-06T02:58:33.011957+00:00,KXBTC15M-26SEP052300-00,DOWN,0,79901.41,86.99,1.4498007166666667,79918.15,16.739999999990687,-16.739999999990687,16.739999999990687,0.75,0.76,0.010000000000000009,0.25,-0.51,-36.86999999999534,-36.86999999999534,-36.86999999999534,,,0.0,0.10999999999999999,0.10999999999999999,,,0.65,0.65,0.65,0.76,0.76,0.76,0.10999999999999999,0.0,,,,,,,,,UP,,,,,False,0,79912.97,1.0311355590820312,True,11.559999999997672,-11.559999999997672,-5.179999999993015,5.179999999993015,UP,False,False,False,MIXED,0,,,False
2026-09-06T02:58:38.033567+00:00,KXBTC15M-26SEP052300-00,UP,1,79901.41,81.97,1.3661072166666666,79905.0,3.5899999999965075,3.5899999999965075,3.5899999999965075,0.24,0.25,0.010000000000000009,0.76,0.51,-13.14999999999418,23.720000000001164,23.720000000001164,,,0.0,-0.10999999999999999,-0.10999999999999999,,,0.25,0.25,0.25,0.36,0.36,0.36,0.0,0.10999999999999999,,,,,,,,,UP,,,,,False,0,79909.85,1.0513927936553955,True,8.440000000002328,8.440000000002328,4.850000000005821,4.850000000005821,UP,True,True,True,MIXED,0,,,False
2026-09-06T02:58:38.033567+00:00,KXBTC15M-26SEP052300-00,DOWN,0,79901.41,81.97,1.3661072166666666,79905.0,3.5899999999965075,-3.5899999999965075,3.5899999999965075,0.75,0.76,0.010000000000000009,0.25,-0.51,13.14999999999418,-23.720000000001164,-23.720000000001164,,,0.0,0.10999999999999999,0.10999999999999999,,,0.65,0.65,0.65,0.76,0.76,0.76,0.10999999999999999,0.0,,,,,,,,,UP,,,,,False,0,79909.85,1.0513927936553955,True,8.440000000002328,-8.440000000002328,4.850000000005821,-4.850000000005821,UP,False,False,False,MIXED,0,,,False
2026-09-06T02:58:43.018329+00:00,KXBTC15M-26SEP052300-00,UP,1,79901.41,76.98,1.28302785,79903.22,1.8099999999976717,1.8099999999976717,1.8099999999976717,0.24,0.25,0.010000000000000009,0.76,0.51,-14.929999999993015,-14.919999999998254,21.94000000000233,,,0.0,0.0,-0.10999999999999999,,,0.25,0.25,0.25,0.36,0.36,0.36,0.0,0.10999999999999999,,,,,,,,,UP,,,,,False,0,79909.81,1.035956621170044,True,8.39999999999418,8.39999999999418,6.5899999999965075,6.5899999999965075,UP,True,False,True,MIXED,0,,,False
2026-09-06T02:58:43.018329+00:00,KXBTC15M-26SEP052300-00,DOWN,0,79901.41,76.98,1.28302785,79903.22,1.8099999999976717,-1.8099999999976717,1.8099999999976717,0.75,0.76,0.010000000000000009,0.25,-0.51,14.929999999993015,14.919999999998254,-21.94000000000233,,,0.0,0.0,0.10999999999999999,,,0.65,0.65,0.65,0.76,0.76,0.76,0.10999999999999999,0.0,,,,,,,,,UP,,,,,False,0,79909.81,1.035956621170044,True,8.39999999999418,-8.39999999999418,6.5899999999965075,-6.5899999999965075,UP,False,True,False,MIXED,0,,,False
2026-09-06T02:58:48.021189+00:00,KXBTC15M-26SEP052300-00,UP,1,79901.41,71.98,1.19964685,79905.78,4.369999999995343,4.369999999995343,4.369999999995343,0.24,0.25,0.010000000000000009,0.76,0.51,2.5599999999976717,-12.369999999995343,24.5,,,0.0,0.0,-0.10999999999999999,,,0.25,0.25,0.25,0.25,0.36,0.36,0.0,0.10999999999999999,,,,,,,,,UP,,,,,False,0,79912.19,1.0486705303192139,True,10.779999999998836,10.779999999998836,6.4100000000034925,6.4100000000034925,UP,True,False,True,MIXED,0,,,False
2026-09-06T02:58:48.021189+00:00,KXBTC15M-26SEP052300-00,DOWN,0,79901.41,71.98,1.19964685,79905.78,4.369999999995343,-4.369999999995343,4.369999999995343,0.75,0.76,0.010000000000000009,0.25,-0.51,-2.5599999999976717,12.369999999995343,-24.5,,,0.0,0.0,0.10999999999999999,,,0.76,0.65,0.65,0.76,0.76,0.76,0.10999999999999999,0.0,,,,,,,,,UP,,,,,False,0,79912.19,1.0486705303192139,True,10.779999999998836,-10.779999999998836,6.4100000000034925,-6.4100000000034925,UP,False,True,False,MIXED,0,,,False
2026-09-06T02:58:53.043072+00:00,KXBTC15M-26SEP052300-00,UP,1,79901.41,66.96,1.1159488000000002,79905.77,4.360000000000582,4.360000000000582,4.360000000000582,0.79,0.8,0.010000000000000009,0.21,-0.5900000000000001,-0.00999999999476131,0.7700000000040745,24.49000000000524,24.49000000000524,,0.55,0.55,0.55,0.44000000000000006,,0.25,0.25,0.25,0.8,0.8,0.8,0.55,0.0,,,,,,,,,UP,,,,,False,0,79912.3,1.0666191577911377,True,10.889999999999418,10.889999999999418,6.529999999998836,6.529999999998836,UP,True,False,False,MIXED,0,,,False
2026-09-06T02:58:53.043072+00:00,KXBTC15M-26SEP052300-00,DOWN,0,79901.41,66.96,1.1159488000000002,79905.77,4.360000000000582,-4.360000000000582,4.360000000000582,0.2,0.21,0.009999999999999981,0.8,0.5900000000000001,0.00999999999476131,-0.7700000000040745,-24.49000000000524,-24.49000000000524,,-0.55,-0.55,-0.55,-0.44000000000000006,,0.21,0.21,0.21,0.76,0.76,0.76,0.0,0.55,,,,,,,,,UP,,,,,False,0,79912.3,1.0666191577911377,True,10.889999999999418,-10.889999999999418,6.529999999998836,-6.529999999998836,UP,False,False,False,AGAINST,0,,,False
2026-09-06T02:58:58.013963+00:00,KXBTC15M-26SEP052300-00,UP,1,79901.41,61.99,1.0331006166666667,79905.78,4.369999999995343,4.369999999995343,4.369999999995343,0.79,0.8,0.010000000000000009,0.21,-0.5900000000000001,0.0,0.7799999999988358,-12.360000000000582,24.5,,0.55,0.55,0.55,0.44000000000000006,,0.25,0.25,0.25,0.8,0.8,0.8,0.55,0.0,,,,,,,,,UP,,,,,False,0,79913.13,1.0351688861846924,True,11.720000000001164,11.720000000001164,7.350000000005821,7.350000000005821,UP,True,False,False,MIXED,0,,,False
2026-09-06T02:58:58.013963+00:00,KXBTC15M-26SEP052300-00,DOWN,0,79901.41,61.99,1.0331006166666667,79905.78,4.369999999995343,-4.369999999995343,4.369999999995343,0.2,0.21,0.009999999999999981,0.8,0.5900000000000001,-0.0,-0.7799999999988358,12.360000000000582,-24.5,,-0.55,-0.55,-0.55,-0.44000000000000006,,0.21,0.21,0.21,0.76,0.76,0.76,0.0,0.55,,,,,,,,,UP,,,,,False,0,79913.13,1.0351688861846924,True,11.720000000001164,-11.720000000001164,7.350000000005821,-7.350000000005821,UP,False,False,True,MIXED,0,,,False
2026-09-06T02:59:03.015615+00:00,KXBTC15M-26SEP052300-00,UP,1,79901.41,56.98,0.9497397500000001,79906.85,5.440000000002328,5.440000000002328,5.440000000002328,0.79,0.8,0.010000000000000009,0.21,-0.5900000000000001,1.070000000006985,3.6300000000046566,-11.299999999988358,25.560000000012224,,0.0,0.55,0.55,0.44000000000000006,,0.25,0.25,0.25,0.8,0.8,0.8,0.55,0.0,,,,,,,,,UP,,,,,False,0,79913.84,1.0480680465698242,True,12.429999999993015,12.429999999993015,6.989999999990687,6.989999999990687,UP,True,False,False,MIXED,3,79914.10666666667,UP,False
2026-09-06T02:59:03.015615+00:00,KXBTC15M-26SEP052300-00,DOWN,0,79901.41,56.98,0.9497397500000001,79906.85,5.440000000002328,-5.440000000002328,5.440000000002328,0.2,0.21,0.009999999999999981,0.8,0.5900000000000001,-1.070000000006985,-3.6300000000046566,11.299999999988358,-25.560000000012224,,0.0,-0.55,-0.55,-0.44000000000000006,,0.21,0.21,0.21,0.76,0.76,0.76,0.0,0.55,,,,,,,,,UP,,,,,False,0,79913.84,1.0480680465698242,True,12.429999999993015,-12.429999999993015,6.989999999990687,-6.989999999990687,UP,False,False,True,REVERSAL_WARN,3,79914.10666666667,UP,False
