elapsed,remaining,current_side,dist_target,abs_dist_target,dist_target_pct,move_from_start,move_from_start_pct,move1,move2,move3,move5,support1,support2,support3,support5,range5,vol5,dist_per_min_remaining,dist_over_range5,final_side,flip,snapshot_utc,ticker,start,fair_up,fair_down,preferred_side_num,preferred_side,preferred_fair,candle_end_utc,yes_ask,yes_bid,no_ask,no_bid,preferred_ask,preferred_bid,edge
1.0,14.0,1,59.91000000000349,59.91000000000349,0.0007995769755998029,69.13999999999942,0.0009228770324417762,69.13999999999942,58.029999999998836,74.11999999999534,111.33999999999651,69.13999999999942,58.029999999998836,74.11999999999534,111.33999999999651,172.8000000000029,0.0004013709876673231,4.2792857142859635,0.3467013888889033,1,0,2026-08-21 04:46:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.8405950275897139,0.15940497241028606,1,UP,0.8405950275897139,2026-08-21 04:46:00+00:00,0.47,0.46,0.54,0.53,0.47,0.46,0.37059502758971397
2.0,13.0,1,55.19000000000233,55.19000000000233,0.0007365824283650877,64.41999999999825,0.0008598747241813437,-4.720000000001164,64.41999999999825,53.30999999999767,113.58999999999651,-4.720000000001164,64.41999999999825,53.30999999999767,113.58999999999651,144.0399999999936,0.0004210721670102782,4.245384615384794,0.3831574562621826,1,0,2026-08-21 04:47:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.8501632782453092,0.14983672175469076,1,UP,0.8501632782453092,2026-08-21 04:47:00+00:00,0.63,0.62,0.38,0.37,0.63,0.62,0.22016327824530924
3.0,12.0,1,73.84000000001106,73.84000000001106,0.0009854909677565488,83.07000000000698,0.001108813929490099,18.65000000000873,13.930000000007567,83.07000000000698,88.05000000000291,18.65000000000873,13.930000000007567,83.07000000000698,88.05000000000291,124.19999999999709,0.0004209895488150219,6.153333333334255,0.594524959742454,1,0,2026-08-21 04:48:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.8859713336298537,0.1140286663701463,1,UP,0.8859713336298537,2026-08-21 04:48:00+00:00,0.64,0.63,0.37,0.36,0.64,0.63,0.24597133362985368
4.0,11.0,1,28.94000000000233,28.94000000000233,0.0003862419908839727,38.169999999998254,0.0005094911242161019,-44.90000000000873,-26.25,-30.970000000001164,27.05999999999767,-44.90000000000873,-26.25,-30.970000000001164,27.05999999999767,124.19999999999709,0.0005502036223572853,2.6309090909093027,0.23301127214173112,1,0,2026-08-21 04:49:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.8074190914144131,0.19258090858558685,1,UP,0.8074190914144131,2026-08-21 04:49:00+00:00,0.68,0.67,0.3299999999999999,0.31999999999999995,0.68,0.67,0.1274190914144131
5.0,10.0,1,41.51000000000931,41.51000000000931,0.0005540050118035941,50.74000000000524,0.0006772748137995509,12.570000000006985,-32.330000000001746,-13.679999999993015,50.74000000000524,12.570000000006985,-32.330000000001746,-13.679999999993015,50.74000000000524,105.38999999999942,0.00033064834311321954,4.1510000000009315,0.393870386184738,1,0,2026-08-21 04:50:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.8462175062317786,0.1537824937682214,1,UP,0.8462175062317786,2026-08-21 04:50:00+00:00,0.61,0.6,0.4,0.39,0.61,0.6,0.23621750623177862
6.0,9.0,1,16.020000000004075,16.020000000004075,0.00021380776413138628,25.25,0.0003370356532998994,-25.49000000000524,-12.919999999998254,-57.820000000006985,-43.88999999999942,-25.49000000000524,-12.919999999998254,-57.820000000006985,-43.88999999999942,99.2899999999936,0.0003520656393802846,1.7800000000004528,0.16134555342939982,1,0,2026-08-21 04:51:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.806544307228699,0.19345569277130104,1,UP,0.806544307228699,2026-08-21 04:51:00+00:00,0.65,0.64,0.36,0.35,0.65,0.64,0.15654430722869894
7.0,8.0,1,20.65000000000873,20.65000000000873,0.000275601144151927,29.880000000004657,0.0003988366463604976,4.630000000004657,-20.860000000000582,-8.289999999993597,-34.5399999999936,4.630000000004657,-20.860000000000582,-8.289999999993597,-34.5399999999936,99.2899999999936,0.0003083020880061138,2.5812500000010914,0.20797663410222644,1,0,2026-08-21 04:52:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.8324498130309202,0.16755018696907975,1,UP,0.8324498130309202,2026-08-21 04:52:00+00:00,0.6,0.59,0.41,0.4,0.6,0.59,0.23244981303092027
8.0,7.0,1,39.88000000000466,39.88000000000466,0.0005322505389237523,49.11000000000058,0.0006555176607349804,19.229999999995925,23.860000000000582,-1.6300000000046566,-33.9600000000064,19.229999999995925,23.860000000000582,-1.6300000000046566,-33.9600000000064,97.8799999999901,0.0002280600965016703,5.697142857143523,0.4074376787904443,1,0,2026-08-21 04:53:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.8485919352457979,0.1514080647542021,1,UP,0.8485919352457979,2026-08-21 04:53:00+00:00,0.61,0.6,0.4,0.39,0.61,0.6,0.23859193524579791
9.0,6.0,1,80.25,80.25,0.0010710407660136944,89.47999999999593,0.001194374267614797,40.36999999999534,59.59999999999127,64.22999999999593,51.30999999999767,40.36999999999534,59.59999999999127,64.22999999999593,51.30999999999767,96.27999999999884,0.000319553273684736,13.375,0.8335064395513188,1,0,2026-08-21 04:54:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.9125184825720235,0.0874815174279765,1,UP,0.9125184825720235,2026-08-21 04:54:00+00:00,0.7,0.69,0.31,0.30000000000000004,0.7,0.69,0.21251848257202355
10.0,5.0,1,86.3700000000099,86.3700000000099,0.0011527201365808522,95.60000000000582,0.0012760637012068255,6.120000000009895,46.49000000000524,65.72000000000116,44.86000000000058,6.120000000009895,46.49000000000524,65.72000000000116,44.86000000000058,107.44999999999709,0.0001911273211915472,17.27400000000198,0.8038157282458095,1,0,2026-08-21 04:55:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.9149039768848436,0.0850960231151564,1,UP,0.9149039768848436,2026-08-21 04:55:00+00:00,0.88,0.87,0.13,0.12,0.88,0.87,0.03490397688484359
11.0,4.0,1,48.779999999998836,48.779999999998836,0.0006510326301077478,58.00999999999476,0.0007743143860564515,-37.59000000001106,-31.470000000001164,8.89999999999418,32.75999999999476,-37.59000000001106,-31.470000000001164,8.89999999999418,32.75999999999476,98.60000000000582,0.0003802383958488488,12.194999999999709,0.49472616632855937,1,0,2026-08-21 04:56:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.868853443533481,0.13114655646651896,1,UP,0.868853443533481,2026-08-21 04:56:00+00:00,0.926,0.925,0.0749999999999999,0.07399999999999995,0.926,0.925,-0.057146556466519005
12.0,3.0,1,72.8700000000099,72.8700000000099,0.0009725450544477073,82.10000000000582,0.001095866421224701,24.09000000001106,-13.5,-7.379999999990105,52.220000000001164,24.09000000001106,-13.5,-7.379999999990105,52.220000000001164,98.60000000000582,0.00038811295649968016,24.2900000000033,0.7390466531440729,1,0,2026-08-21 04:57:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.9162325606757593,0.08376743932424069,1,UP,0.9162325606757593,2026-08-21 04:57:00+00:00,0.85,0.84,0.16,0.15000000000000002,0.85,0.84,0.06623256067575933
13.0,2.0,1,47.470000000001164,47.470000000001164,0.0006335489739896738,56.69999999999709,0.0007568285759248837,-25.40000000000873,-1.3099999999976717,-38.90000000000873,7.5899999999965075,-25.40000000000873,-1.3099999999976717,-38.90000000000873,7.5899999999965075,56.86000000000058,0.0003271020249409262,23.735000000000582,0.8348575448470046,1,0,2026-08-21 04:58:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.9080035577935395,0.09199644220646053,1,UP,0.9080035577935395,2026-08-21 04:58:00+00:00,0.97,0.969,0.031,0.030000000000000027,0.97,0.969,-0.0619964422064605
14.0,1.0,1,72.8700000000099,72.8700000000099,0.0009725450544477073,82.10000000000582,0.001095866421224701,25.40000000000873,0.0,24.09000000001106,-7.379999999990105,25.40000000000873,0.0,24.09000000001106,-7.379999999990105,56.86000000000058,0.0003793885180417459,72.8700000000099,1.2815687653888348,1,0,2026-08-21 04:59:00+00:00,KXBTC15M-26AUG210100-00,2026-08-21 04:45:00+00:00,0.918446564065117,0.08155343593488296,1,UP,0.918446564065117,2026-08-21 04:59:00+00:00,0.99,0.989,0.011,0.010000000000000009,0.99,0.989,-0.07155343593488295
1.0,14.0,1,15.830000000001746,15.830000000001746,0.00021110855060312963,48.69000000000233,0.0006496135006469763,48.69000000000233,0.9599999999918509,26.360000000000582,25.05000000000291,48.69000000000233,0.9599999999918509,26.360000000000582,25.05000000000291,56.13000000000466,0.0005139130198922541,1.1307142857144103,0.28202387315162003,1,0,2026-08-21 05:01:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.6341189985852541,0.3658810014147459,1,UP,0.6341189985852541,2026-08-21 05:01:00+00:00,0.4,0.39,0.61,0.6,0.4,0.39,0.2341189985852541
2.0,13.0,1,27.40000000000873,27.40000000000873,0.00036540582985009203,60.26000000000931,0.0008039784257340515,11.570000000006985,60.26000000000931,12.529999999998836,12.529999999998836,11.570000000006985,60.26000000000931,12.529999999998836,12.529999999998836,61.0399999999936,0.00047473638703284866,2.107692307692979,0.4488859764091023,1,0,2026-08-21 05:02:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.7644144852938881,0.2355855147061119,1,UP,0.7644144852938881,2026-08-21 05:02:00+00:00,0.54,0.53,0.47,0.45999999999999996,0.54,0.53,0.22441448529388808
3.0,12.0,1,35.419999999998254,35.419999999998254,0.00047236038296662397,68.27999999999884,0.0009109798690526322,8.019999999989523,19.589999999996508,68.27999999999884,45.94999999999709,8.019999999989523,19.589999999996508,68.27999999999884,45.94999999999709,151.47000000000116,0.00045918632574236054,2.951666666666521,0.23384168482206366,1,0,2026-08-21 05:03:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.826049611206483,0.17395038879351699,1,UP,0.826049611206483,2026-08-21 05:03:00+00:00,0.59,0.58,0.42,0.41000000000000003,0.59,0.58,0.23604961120648305
4.0,11.0,0,-50.51999999998952,50.51999999998952,-0.0006737336687597423,-17.65999999998894,-0.00023561664451464095,-85.93999999998778,-77.91999999999825,-66.34999999999127,-65.38999999999942,85.93999999998778,77.91999999999825,66.34999999999127,65.38999999999942,228.72000000000116,0.0006625216564959437,4.592727272726321,0.220881427072356,1,1,2026-08-21 05:04:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.35162309276543685,0.6483769072345631,0,DOWN,0.6483769072345631,2026-08-21 05:04:00+00:00,0.62,0.61,0.39,0.38,0.39,0.38,0.2583769072345631
5.0,10.0,1,151.57000000000698,151.57000000000698,0.0020213343660716553,184.43000000000757,0.002460632941555166,202.0899999999965,116.15000000000873,124.16999999999825,184.43000000000757,202.0899999999965,116.15000000000873,124.16999999999825,184.43000000000757,323.6399999999994,0.001396371070178436,15.157000000000698,0.46832900753926354,1,0,2026-08-21 05:05:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.9075356626329226,0.09246433736707738,1,UP,0.9075356626329226,2026-08-21 05:05:00+00:00,0.37,0.36,0.64,0.63,0.37,0.36,0.5375356626329226
6.0,9.0,1,81.9600000000064,81.9600000000064,0.001093016854544027,114.82000000000698,0.0015319084441217249,-69.61000000000058,132.47999999999593,46.54000000000815,66.13000000000466,-69.61000000000058,132.47999999999593,46.54000000000815,66.13000000000466,323.6399999999994,0.001526542459408726,9.106666666667378,0.25324434556917114,1,0,2026-08-21 05:06:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.8881489329451834,0.11185106705481662,1,UP,0.8881489329451834,2026-08-21 05:06:00+00:00,0.81,0.8,0.1999999999999999,0.18999999999999995,0.81,0.8,0.07814893294518332
7.0,8.0,1,99.3700000000099,99.3700000000099,0.0013251962522699157,132.23000000001048,0.0017641896321740063,17.410000000003492,-52.19999999999709,149.88999999999942,71.97000000000116,17.410000000003492,-52.19999999999709,149.88999999999942,71.97000000000116,323.6399999999994,0.0015259454317463306,12.421250000001237,0.3070386849586271,1,0,2026-08-21 05:07:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.8975321009975818,0.10246789900241815,1,UP,0.8975321009975818,2026-08-21 05:07:00+00:00,0.74,0.73,0.27,0.26,0.74,0.73,0.15753210099758186
8.0,7.0,1,90.41000000000349,90.41000000000349,0.00120570587871305,123.27000000000407,0.0016446468725559989,-8.960000000006403,8.44999999999709,-61.16000000000349,54.99000000000524,-8.960000000006403,8.44999999999709,-61.16000000000349,54.99000000000524,323.6399999999994,0.0013521339224357662,12.915714285714785,0.2793536027685195,1,0,2026-08-21 05:08:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.9004004806556707,0.09959951934432931,1,UP,0.9004004806556707,2026-08-21 05:08:00+00:00,0.8,0.79,0.2099999999999999,0.19999999999999996,0.8,0.79,0.10040048065567064
9.0,6.0,1,134.04000000000815,134.04000000000815,0.001787554650842836,166.90000000000873,0.0022267507344009207,43.63000000000466,34.669999999998254,52.080000000001746,184.55999999999767,43.63000000000466,34.669999999998254,52.080000000001746,184.55999999999767,274.24000000000524,0.0005591344385738393,22.340000000001357,0.48876896149360266,1,0,2026-08-21 05:09:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.9119354492989532,0.0880645507010468,1,UP,0.9119354492989532,2026-08-21 05:09:00+00:00,0.82,0.81,0.1899999999999999,0.18000000000000005,0.82,0.81,0.09193544929895325
10.0,5.0,1,238.7600000000093,238.7600000000093,0.003184098391787722,271.6200000000099,0.003623906737435401,104.72000000000116,148.35000000000582,139.38999999999942,87.19000000000233,104.72000000000116,148.35000000000582,139.38999999999942,87.19000000000233,175.36000000000058,0.0005611200498150248,47.752000000001864,1.3615419708029683,1,0,2026-08-21 05:10:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.920273899160635,0.07972610083936504,1,UP,0.920273899160635,2026-08-21 05:10:00+00:00,0.919,0.918,0.0819999999999999,0.08099999999999996,0.919,0.918,0.001273899160634917
11.0,4.0,1,234.86000000000058,234.86000000000058,0.003132088072940346,267.72000000000116,0.003571873616619448,-3.900000000008731,100.81999999999243,144.4499999999971,152.89999999999418,-3.900000000008731,100.81999999999243,144.4499999999971,152.89999999999418,175.36000000000058,0.0006091833481059924,58.715000000000146,1.339302007299269,1,0,2026-08-21 05:11:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.9207503431490865,0.07924965685091345,1,UP,0.9207503431490865,2026-08-21 05:11:00+00:00,0.981,0.98,0.02,0.019000000000000017,0.981,0.98,-0.060249656850913436
12.0,3.0,1,203.16999999999825,203.16999999999825,0.002709470892358354,236.02999999999884,0.0031490711554261184,-31.69000000000233,-35.59000000001106,69.1299999999901,103.79999999998836,-31.69000000000233,-35.59000000001106,69.1299999999901,103.79999999998836,184.36000000000058,0.0006887033696940019,67.72333333333275,1.1020286396181256,1,0,2026-08-21 05:12:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.9172467717150602,0.0827532282849398,1,UP,0.9172467717150602,2026-08-21 05:12:00+00:00,0.992,0.991,0.009,0.008000000000000007,0.992,0.991,-0.0747532282849398
13.0,2.0,1,261.8700000000099,261.8700000000099,0.0034922928709057196,294.7300000000105,0.003932236332833867,58.70000000001164,27.010000000009313,23.110000000000582,171.4600000000064,58.70000000001164,27.010000000009313,23.110000000000582,171.4600000000064,190.36000000000058,0.0007087293292426389,130.93500000000495,1.3756566505568875,1,0,2026-08-21 05:13:00+00:00,KXBTC15M-26AUG210115-15,2026-08-21 05:00:00+00:00,0.9204444482239131,0.07955555177608686,1,UP,0.9204444482239131,2026-08-21 05:13:00+00:00,0.999,0.998,0.002,0.0010000000000000009,0.999,0.998,-0.07855555177608686
1.0,14.0,1,38.01999999998952,38.01999999998952,0.0005050900241264782,14.959999999991851,0.0001986805011687998,14.959999999991851,19.489999999990687,64.73999999999069,91.75,14.959999999991851,19.489999999990687,64.73999999999069,91.75,172.0,0.0002920099541896942,2.7157142857135375,0.22104651162784605,0,1,2026-08-21 05:16:00+00:00,KXBTC15M-26AUG210130-30,2026-08-21 05:15:00+00:00,0.6871307821936357,0.31286921780636434,1,UP,0.6871307821936357,2026-08-21 05:16:00+00:00,0.55,0.54,0.4599999999999999,0.44999999999999996,0.55,0.54,0.13713078219363561
2.0,13.0,1,76.84999999999127,76.84999999999127,0.0010209407773310397,53.7899999999936,0.0007143732725851798,38.830000000001746,53.7899999999936,58.31999999999243,162.27000000000407,38.830000000001746,53.7899999999936,58.31999999999243,162.27000000000407,182.5899999999965,0.00022212244417623006,5.9115384615377895,0.4208883290431718,0,1,2026-08-21 05:17:00+00:00,KXBTC15M-26AUG210130-30,2026-08-21 05:15:00+00:00,0.8104139084816417,0.18958609151835826,1,UP,0.8104139084816417,2026-08-21 05:17:00+00:00,0.57,0.56,0.4399999999999999,0.43000000000000005,0.57,0.56,0.2404139084816418
3.0,12.0,1,135.9899999999907,135.9899999999907,0.0018066068485264068,112.92999999999302,0.0014997987297462162,59.13999999999942,97.97000000000116,112.92999999999302,162.70999999999185,59.13999999999942,97.97000000000116,112.92999999999302,162.70999999999185,313.36999999999534,0.00028155146223233883,11.332499999999223,0.43395985576153656,0,1,2026-08-21 05:18:00+00:00,KXBTC15M-26AUG210130-30,2026-08-21 05:15:00+00:00,0.897645027828082,0.10235497217191802,1,UP,0.897645027828082,2026-08-21 05:18:00+00:00,0.64,0.63,0.37,0.36,0.64,0.63,0.25764502782808196
4.0,11.0,1,82.19999999999709,82.19999999999709,0.0010920147286482503,59.13999999999942,0.0007854254571610364,-53.7899999999936,5.350000000005821,44.18000000000757,63.669999999998254,-53.7899999999936,5.350000000005821,44.18000000000757,63.669999999998254,313.36999999999534,0.0005647430454672426,7.472727272727008,0.26230972971247507,0,1,2026-08-21 05:19:00+00:00,KXBTC15M-26AUG210130-30,2026-08-21 05:15:00+00:00,0.8695921373692099,0.13040786263079007,1,UP,0.8695921373692099,2026-08-21 05:19:00+00:00,0.75,0.74,0.26,0.25,0.75,0.74,0.11959213736920993
5.0,10.0,1,115.44999999999709,115.44999999999709,0.0015337360148715545,92.38999999999942,0.0012270114641039637,33.25,-20.539999999993597,38.60000000000582,92.38999999999942,33.25,-20.539999999993597,38.60000000000582,92.38999999999942,217.92999999999302,0.0005746614478393342,11.544999999999709,0.5297572615059918,0,1,2026-08-21 05:20:00+00:00,KXBTC15M-26AUG210130-30,2026-08-21 05:15:00+00:00,0.9121116661529972,0.08788833384700279,1,UP,0.9121116661529972,2026-08-21 05:20:00+00:00,0.66,0.65,0.35,0.33999999999999997,0.66,0.65,0.2521116661529972
6.0,9.0,1,88.22999999999593,88.22999999999593,0.0011721223784505364,65.16999999999825,0.0008655085736081143,-27.220000000001164,6.029999999998836,-47.75999999999476,50.2100000000064,-27.220000000001164,6.029999999998836,-47.75999999999476,50.2100000000064,173.36999999999534,0.0006008566149742109,9.80333333333288,0.5089115763972908,0,1,2026-08-21 05:21:00+00:00,KXBTC15M-26AUG210130-30,2026-08-21 05:15:00+00:00,0.8944599706733423,0.10554002932665774,1,UP,0.8944599706733423,2026-08-21 05:21:00+00:00,0.74,0.73,0.27,0.26,0.74,0.73,0.15445997067334227
7.0,8.0,1,105.79999999998836,105.79999999998836,0.0014055372054863292,82.73999999999069,0.001098851916224171,17.569999999992433,-9.650000000008731,23.59999999999127,28.94999999999709,17.569999999992433,-9.650000000008731,23.59999999999127,28.94999999999709,139.86000000000058,0.00046049343742402113,13.224999999998545,0.7564707564706701,0,1,2026-08-21 05:22:00+00:00,KXBTC15M-26AUG210130-30,2026-08-21 05:15:00+00:00,0.9177722278122866,0.08222777218771338,1,UP,0.9177722278122866,2026-08-21 05:22:00+00:00,0.72,0.71,0.29,0.28,0.72,0.71,0.19777222781228665
8.0,7.0,1,16.089999999996508,16.089999999996508,0.0002137532479798924,-6.970000000001164,-9.256705168098398e-05,-89.70999999999185,-72.13999999999942,-99.36000000000058,-119.89999999999418,-89.70999999999185,-72.13999999999942,-99.36000000000058,-119.89999999999418,231.38999999999942,0.0006331638707611125,2.2985714285709298,0.0695362807381328,0,1,2026-08-21 05:23:00+00:00,KXBTC15M-26AUG210130-30,2026-08-21 05:15:00+00:00,0.7566128999057591,0.24338710009424092,1,UP,0.7566128999057591,2026-08-21 05:23:00+00:00,0.77,0.76,0.24,0.22999999999999998,0.77,0.76,-0.013387100094240934
9.0,6.0,1,1.2599999999947613,1.2599999999947613,1.6738911898918774e-05,-21.80000000000291,-0.0002895210511686346,-14.830000000001746,-104.5399999999936,-86.97000000000116,-80.94000000000233,-14.830000000001746,-104.5399999999936,-86.97000000000116,-80.94000000000233,236.5899999999965,0.000516254392426956,0.20999999999912689,0.0053256688786287665,0,1,2026-08-21 05:24:00+00:00,KXBTC15M-26AUG210130-30,2026-08-21 05:15:00+00:00,0.6292763615662003,0.37072363843379974,1,UP,0.6292763615662003,2026-08-21 05:24:00+00:00,0.6,0.59,0.41,0.4,0.6,0.59,0.029276361566200282
10.0,5.0,0,-77.8700000000099,77.8700000000099,-0.0010344913250590398,-100.93000000000757,-0.001340429343782045,-79.13000000000466,-93.9600000000064,-183.66999999999825,-193.32000000000698,79.13000000000466,93.9600000000064,183.66999999999825,193.32000000000698,261.0,0.000591373218628395,15.574000000001979,0.29835249042149387,0,0,2026-08-21 05:25:00+00:00,KXBTC15M-26AUG210130-30,2026-08-21 05:15:00+00:00,0.2209676949937666,0.7790323050062334,0,DOWN,0.7790323050062334,2026-08-21 05:25:00+00:00,0.52,0.51,0.49,0.48,0.49,0.48,0.28903230500623345
11.0,4.0,0,-147.4600000000064,147.4600000000064,-0.0019589840862102637,-170.52000000000407,-0.002264638974553677,-69.58999999999651,-148.72000000000116,-163.5500000000029,-235.69000000000233,69.58999999999651,148.72000000000116,163.5500000000029,235.69000000000233,285.3500000000058,0.00038339652005505895,36.8650000000016,0.516768880322423,0,0,2026-08-21 05:26:00+00:00,KXBTC15M-26AUG210130-30,2026-08-21 05:15:00+00:00,0.12673699908744537,0.8732630009125546,0,DOWN,0.8732630009125546,2026-08-21 05:26:00+00:00,0.23,0.22,0.78,0.77,0.78,0.77,0.09326300091255457
