event_id,contract,side,entry_timestamp_utc,entry_ask,entry_bid,target,btc_price,btc_gap,seconds_left,btc_move_15s,btc_move_30s,btc_move_60s,ask_move_15s,ask_move_30s,ask_move_60s,recent_low_60s,recent_high_60s,bounce_from_low,drawdown_from_high,outcome_timestamp_utc,observed_seconds,max_future_bid,max_gain_vs_entry_ask,min_future_bid,max_adverse_vs_entry_ask,hit_8c,seconds_to_8c,hit_10c,seconds_to_10c,hit_15c,seconds_to_15c,hit_20c,seconds_to_20c,stop_10c_hit,stop_seconds,notes
KXBTC15M-26SEP030745-45|UP|1788435535011,KXBTC15M-26SEP030745-45,UP,2026-09-03T11:38:55.011896+00:00,0.4,0.39,77891.59,77867.99,-23.59999999999127,364.99,0.40000000000873115,-11.25,-0.029999999998835847,0.0,0.0,-0.09999999999999998,0.4,0.5,0.0,0.09999999999999998,2026-09-03T11:41:55.072717+00:00,180,0.65,0.25,0.39,-0.010000000000000009,True,25.0,True,25.0,True,55.0,True,55.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|UP|1788435550012,KXBTC15M-26SEP030745-45,UP,2026-09-03T11:39:10.012759+00:00,0.4,0.39,77891.59,77879.24,-12.349999999991269,349.99,11.25,11.650000000008731,11.230000000010477,0.0,0.0,-0.09999999999999998,0.4,0.5,0.0,0.09999999999999998,2026-09-03T11:42:10.095317+00:00,180,0.88,0.48,0.39,-0.010000000000000009,True,10.0,True,10.0,True,40.0,True,40.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435590044,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:39:50.044545+00:00,0.37,0.36,77891.59,77903.15,11.559999999997672,309.96,4.9099999999889405,24.669999999998254,37.05999999999767,-0.10999999999999999,-0.10999999999999999,-0.24,0.37,0.61,0.0,0.24,2026-09-03T11:42:50.101301+00:00,180,0.47,0.09999999999999998,0.056,-0.314,True,45.0,True,45.0,False,,False,,True,135.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435610013,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:40:10.013432+00:00,0.37,0.36,77891.59,77916.34,24.75,289.99,13.190000000002328,18.09999999999127,37.09999999999127,0.0,-0.10999999999999999,-0.24,0.37,0.61,0.0,0.24,2026-09-03T11:43:10.069367+00:00,180,0.47,0.09999999999999998,0.056,-0.314,True,25.0,True,25.0,False,,False,,True,115.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435630014,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:40:30.014767+00:00,0.37,0.36,77891.59,77918.25,26.660000000003492,269.99,1.9100000000034925,4.419999999998254,29.729999999995925,0.0,0.0,-0.10999999999999999,0.37,0.48,0.0,0.10999999999999999,2026-09-03T11:43:30.070796+00:00,180,0.47,0.09999999999999998,0.025,-0.345,True,5.0,True,5.0,False,,False,,True,95.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435665036,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:41:05.036712+00:00,0.35,0.34,77891.59,77903.79,12.19999999999709,234.96,-12.830000000001746,-14.460000000006403,-9.780000000013388,-0.13,-0.020000000000000018,-0.020000000000000018,0.35,0.48,0.0,0.13,2026-09-03T11:44:05.101477+00:00,180,0.37,0.020000000000000018,0.016,-0.33399999999999996,False,,False,,False,,False,,True,60.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435680042,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:41:20.042928+00:00,0.35,0.34,77891.59,77914.44,22.85000000000582,219.96,10.650000000008731,-2.179999999993015,13.919999999998254,0.0,-0.13,-0.020000000000000018,0.35,0.48,0.0,0.13,2026-09-03T11:44:25.079430+00:00,184,0.37,0.020000000000000018,0.007,-0.34299999999999997,False,,False,,False,,False,,True,45.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435700019,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:41:40.019755+00:00,0.38,0.37,77891.59,77907.75,16.160000000003492,199.98,-3.139999999999418,7.220000000001164,-23.630000000004657,0.030000000000000027,0.030000000000000027,-0.09999999999999998,0.35,0.48,0.030000000000000027,0.09999999999999998,2026-09-03T11:44:40.074531+00:00,180,0.37,-0.010000000000000009,0.007,-0.373,False,,False,,False,,False,,True,25.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435720017,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:42:00.017775+00:00,0.38,0.37,77891.59,77939.7,48.11000000000058,179.98,31.94999999999709,33.44000000000233,29.679999999993015,0.0,0.030000000000000027,-0.09999999999999998,0.35,0.38,0.030000000000000027,0.0,2026-09-03T11:45:20.320718+00:00,200,0.37,-0.010000000000000009,0.0,-0.38,False,,False,,False,,False,,True,5.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435735024,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:42:15.024070+00:00,0.12,0.11,77891.59,77933.25,41.66000000000349,164.98,-6.44999999999709,21.24000000000524,18.779999999998836,-0.26,-0.26,-0.22999999999999998,0.12,0.38,0.0,0.26,2026-09-03T11:45:20.320911+00:00,185,0.11,-0.009999999999999995,0.0,-0.12,False,,False,,False,,False,,True,95.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435755033,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:42:35.033709+00:00,0.12,0.11,77891.59,77944.52,52.93000000000757,144.97,11.270000000004075,4.820000000006985,36.770000000004075,0.0,0.0,-0.26,0.12,0.38,0.0,0.26,2026-09-03T11:45:20.321095+00:00,165,0.11,-0.009999999999999995,0.0,-0.12,False,,False,,False,,False,,True,75.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435770048,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:42:50.048018+00:00,0.057,0.056,77891.59,77933.25,41.66000000000349,129.95,-11.270000000004075,-13.10000000000582,11.259999999994761,-0.063,-0.063,-0.323,0.057,0.38,0.0,0.323,2026-09-03T11:45:20.321278+00:00,150,0.056,-0.0010000000000000009,0.0,-0.057,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435785078,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:43:05.078374+00:00,0.057,0.056,77891.59,77937.72,46.13000000000466,114.92,4.470000000001164,-6.80000000000291,-1.9799999999959255,0.0,-0.063,-0.063,0.057,0.12,0.0,0.063,2026-09-03T11:45:20.321439+00:00,135,0.056,-0.0010000000000000009,0.0,-0.057,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435800084,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:43:20.084350+00:00,0.026,0.025,77891.59,77945.28,53.69000000000233,99.92,7.559999999997672,12.029999999998836,-1.070000000006985,-0.031000000000000003,-0.031000000000000003,-0.094,0.026,0.12,0.0,0.094,2026-09-03T11:45:20.321591+00:00,120,0.025,-0.0009999999999999974,0.0,-0.026,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435820024,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:43:40.024935+00:00,0.026,0.025,77891.59,77945.29,53.69999999999709,79.98,0.0,-0.3200000000069849,0.7699999999895226,0.0,-0.031000000000000003,-0.094,0.026,0.12,0.0,0.094,2026-09-03T11:45:20.321737+00:00,100,0.025,-0.0009999999999999974,0.0,-0.026,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435840021,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:44:00.021519+00:00,0.017,0.016,77891.59,77923.86,32.270000000004075,59.98,-21.429999999993015,-21.429999999993015,-13.85000000000582,-0.008999999999999998,-0.008999999999999998,-0.04,0.017,0.057,0.0,0.04,2026-09-03T11:45:20.321884+00:00,80,0.016,-0.0010000000000000009,0.0,-0.017,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435855030,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:44:15.030383+00:00,0.017,0.016,77891.59,77912.56,20.970000000001164,44.97,-11.30000000000291,-32.729999999995925,-32.729999999995925,0.0,-0.008999999999999998,-0.04,0.017,0.026,0.0,0.008999999999999998,2026-09-03T11:45:20.322031+00:00,65,0.016,-0.0010000000000000009,0.0,-0.017,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030745-45|DOWN|1788435875052,KXBTC15M-26SEP030745-45,DOWN,2026-09-03T11:44:35.052548+00:00,0.008,0.007,77891.59,77893.09,1.5,24.95,-19.120000000009895,-26.919999999998254,-52.19999999999709,0.0,-0.009000000000000001,-0.018,0.008,0.026,0.0,0.018,2026-09-03T11:45:20.322218+00:00,45,0.007,-0.001,0.0,-0.008,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030800-00|DOWN|1788435920264,KXBTC15M-26SEP030800-00,DOWN,2026-09-03T11:45:20.264312+00:00,0.42,0.41,77910.19,77933.09,22.89999999999418,879.74,,,,,,,0.42,0.42,0.0,0.0,2026-09-03T11:48:20.321894+00:00,180,0.48,0.06,0.34,-0.07999999999999996,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030800-00|DOWN|1788435940267,KXBTC15M-26SEP030800-00,DOWN,2026-09-03T11:45:40.267795+00:00,0.42,0.41,77910.19,77936.58,26.389999999999418,859.73,3.4900000000052387,,,0.0,,,0.42,0.42,0.0,0.0,2026-09-03T11:48:45.295649+00:00,184,0.56,0.14000000000000007,0.34,-0.07999999999999996,True,175.0,True,175.0,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030800-00|DOWN|1788435960238,KXBTC15M-26SEP030800-00,DOWN,2026-09-03T11:46:00.238934+00:00,0.42,0.41,77910.19,77933.85,23.660000000003492,839.76,-2.7299999999959255,4.880000000004657,,0.0,0.0,,0.42,0.42,0.0,0.0,2026-09-03T11:49:00.318185+00:00,180,0.56,0.14000000000000007,0.34,-0.07999999999999996,True,155.0,True,155.0,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030800-00|DOWN|1788435980255,KXBTC15M-26SEP030800-00,DOWN,2026-09-03T11:46:20.255907+00:00,0.35,0.34,77910.19,77955.21,45.020000000004075,819.74,13.30000000000291,30.860000000000582,,-0.07,-0.07,,0.35,0.42,0.0,0.07,2026-09-03T11:49:20.320485+00:00,180,0.68,0.33000000000000007,0.34,-0.009999999999999953,True,105.0,True,105.0,True,135.0,True,135.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030800-00|DOWN|1788435995262,KXBTC15M-26SEP030800-00,DOWN,2026-09-03T11:46:35.262324+00:00,0.35,0.34,77910.19,77941.91,31.720000000001164,804.74,-13.30000000000291,0.0,5.330000000001746,0.0,-0.07,-0.07,0.35,0.42,0.0,0.07,2026-09-03T11:49:35.325368+00:00,180,0.7,0.35,0.34,-0.009999999999999953,True,90.0,True,90.0,True,120.0,True,120.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030800-00|DOWN|1788436015240,KXBTC15M-26SEP030800-00,DOWN,2026-09-03T11:46:55.240436+00:00,0.38,0.37,77910.19,77944.6,34.41000000000349,784.76,-3.779999999998836,-15.65999999998894,11.760000000009313,0.030000000000000027,0.030000000000000027,-0.03999999999999998,0.35,0.42,0.030000000000000027,0.03999999999999998,2026-09-03T11:49:55.292377+00:00,180,0.7,0.31999999999999995,0.37,-0.010000000000000009,True,70.0,True,70.0,True,100.0,True,130.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030800-00|DOWN|1788436035245,KXBTC15M-26SEP030800-00,DOWN,2026-09-03T11:47:15.245628+00:00,0.38,0.37,77910.19,77933.28,23.089999999996508,764.75,-11.320000000006985,-6.220000000001164,-8.630000000004657,0.0,0.030000000000000027,-0.03999999999999998,0.35,0.38,0.030000000000000027,0.0,2026-09-03T11:50:20.315018+00:00,185,0.7,0.31999999999999995,0.37,-0.010000000000000009,True,50.0,True,50.0,True,80.0,True,110.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030800-00|DOWN|1788436055274,KXBTC15M-26SEP030800-00,DOWN,2026-09-03T11:47:35.274906+00:00,0.4,0.39,77910.19,77917.49,7.30000000000291,744.73,-16.439999999987776,-28.339999999996508,-24.419999999998254,0.020000000000000018,0.020000000000000018,0.050000000000000044,0.35,0.4,0.050000000000000044,0.0,2026-09-03T11:50:40.292087+00:00,184,0.7,0.29999999999999993,0.39,-0.010000000000000009,True,60.0,True,60.0,True,60.0,True,90.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP030800-00|DOWN|1788436075241,KXBTC15M-26SEP030800-00,DOWN,2026-09-03T11:47:55.241160+00:00,0.4,0.39,77910.19,77910.13,-0.059999999997671694,724.76,-0.13999999999941792,-23.79999999998836,-34.470000000001164,0.0,0.020000000000000018,0.020000000000000018,0.38,0.4,0.020000000000000018,0.0,2026-09-03T11:50:55.296761+00:00,180,0.7,0.29999999999999993,0.39,-0.010000000000000009,True,40.0,True,40.0,True,40.0,True,70.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
